Station,X,Y,Z,Dimension,Value,Unit
1238,29.902779,-28.535939,0.012252,,NA,
1239,29.850083,-28.590785,0.007717,,NA,
1240,29.797287,-28.645534,0.007828,,NA,
1241,29.74439,-28.700186,0.009126,,NA,
1242,29.691393,-28.754741,0.007176,,NA,
1243,29.638296,-28.809198,0.009023,,NA,
1244,29.585099,-28.863557,0.00828,,NA,
1245,29.531801,-28.917819,0.008843,,NA,
1246,29.478404,-28.971982,0.010164,,NA,
1247,29.424908,-29.026047,0.008958,,NA,
1248,29.371312,-29.080014,0.008862,,NA,
1249,29.317617,-29.133882,0.008224,,NA,
1250,29.263823,-29.187651,0.007442,,NA,
1251,29.20993,-29.241321,0.007099,,NA,
1252,29.155939,-29.294892,0.00631,,NA,
1253,29.101849,-29.348364,0.006078,,NA,
1254,29.047662,-29.401736,0.008696,,NA,
1255,28.993376,-29.455008,0.007342,,NA,
1256,28.938992,-29.508181,0.008833,,NA,
1257,28.88451,-29.561253,0.009941,,NA,
1258,28.829931,-29.614225,0.009583,,NA,
1259,28.775255,-29.667097,0.008953,,NA,
1260,28.720481,-29.719868,0.009711,,NA,
1261,28.665611,-29.772538,0.008706,,NA,
1262,28.610644,-29.825107,0.008656,,NA,
1263,28.55558,-29.877575,0.008612,,NA,
1264,28.50042,-29.929942,0.007772,,NA,
1265,28.445164,-29.982207,0.008853,,NA,
1266,28.389811,-30.034371,0.010398,,NA,
1267,28.334363,-30.086432,0.009988,,NA,
1268,28.278819,-30.138392,0.007845,,NA,
1269,28.22318,-30.190249,0.006801,,NA,
1270,28.167446,-30.242004,0.009209,,NA,
1271,28.111616,-30.293656,0.008303,,NA,
1272,28.055692,-30.345206,0.006508,,NA,
1273,27.999672,-30.396653,0.009198,,NA,
1274,27.943559,-30.447996,0.006431,,NA,
1275,27.887351,-30.499237,0.007002,,NA,
1276,27.831049,-30.550374,0.007073,,NA,
1277,27.774653,-30.601407,0.005986,,NA,
1278,27.718163,-30.652336,0.005986,,NA,
1279,27.66158,-30.703162,0.008065,,NA,
1280,27.604903,-30.753883,0.009212,,NA,
1281,27.548133,-30.8045,0.010016,,NA,
1282,27.49127,-30.855013,0.006786,,NA,
1283,27.434315,-30.905421,0.009112,,NA,
1284,27.377266,-30.955724,0.009156,,NA,
1285,27.320126,-31.005922,0.006731,,NA,
1286,27.262893,-31.056015,0.00847,,NA,
1287,27.205568,-31.106003,0.006103,,NA,
1288,27.148151,-31.155885,0.010204,,NA,
1289,27.090643,-31.205662,0.006846,,NA,
1290,27.033043,-31.255333,0.005536,,NA,
1291,26.975352,-31.304897,0.005393,,NA,
1292,26.91757,-31.354356,0.00561,,NA,
1293,26.859697,-31.403708,0.005303,,NA,
1294,26.801734,-31.452954,0.007434,,NA,
1295,26.74368,-31.502093,0.009663,,NA,
1296,26.685536,-31.551125,0.006174,,NA,
1297,26.627301,-31.60005,0.005066,,NA,
1298,26.568977,-31.648868,0.00534,,NA,
1299,26.510564,-31.697579,0.00828,,NA,
1300,26.45206,-31.746182,0.005803,,NA,
1301,26.393468,-31.794678,0.00715,,NA,
1302,26.334786,-31.843066,0.008621,,NA,
1303,26.276016,-31.891345,0.006796,,NA,
1304,26.217156,-31.939517,0.007023,,NA,
1305,26.158209,-31.98758,0.009737,,NA,
1306,26.099173,-32.035535,0.011929,,NA,
1307,26.040049,-32.083381,0.009181,,NA,
1308,25.980837,-32.131119,0.007538,,NA,
1309,25.921537,-32.178747,0.008202,,NA,
1310,25.86215,-32.226266,0.007433,,NA,
1311,25.802676,-32.273677,0.010758,,NA,
1312,25.743114,-32.320977,0.010226,,NA,
1313,25.683466,-32.368168,0.007936,,NA,
1314,25.623731,-32.415249,0.01035,,NA,
1315,25.56391,-32.462221,0.008674,,NA,
1316,25.504002,-32.509082,0.006586,,NA,
1317,25.444008,-32.555833,0.006667,,NA,
1318,25.383929,-32.602473,0.005541,,NA,
1319,25.323763,-32.649004,0.008697,,NA,
1320,25.263513,-32.695423,0.008833,,NA,
1321,25.203177,-32.741731,0.007114,,NA,
1322,25.142755,-32.787929,0.006,,NA,
1323,25.08225,-32.834015,0.00899,,NA,
1324,25.021659,-32.87999,0.010196,,NA,
1325,24.960984,-32.925853,0.006104,,NA,
1326,24.900225,-32.971605,0.006781,,NA,
1327,24.839382,-33.017245,0.006539,,NA,
1328,24.778454,-33.062773,0.008554,,NA,
1329,24.717444,-33.108189,0.008281,,NA,
1330,24.65635,-33.153493,0.010068,,NA,
1331,24.595172,-33.198684,0.009925,,NA,
1332,24.533912,-33.243763,0.007798,,NA,
1333,24.472569,-33.288729,0.00485,,NA,
1334,24.411143,-33.333582,0.006286,,NA,
1335,24.349635,-33.378322,0.004259,,NA,
1336,24.288045,-33.422949,0.008881,,NA,
1337,24.226373,-33.467462,0.00653,,NA,
1338,24.164619,-33.511862,0.007137,,NA,
1339,24.102784,-33.556149,0.00902,,NA,
1340,24.040867,-33.600321,0.010604,,NA,
1341,23.978869,-33.64438,0.00689,,NA,
1342,23.91679,-33.688325,0.006338,,NA,
1343,23.854631,-33.732155,0.005463,,NA,
1344,23.792391,-33.775871,0.007782,,NA,
1345,23.730071,-33.819473,0.008472,,NA,
1346,23.66767,-33.86296,0.008991,,NA,
1347,23.60519,-33.906332,0.007211,,NA,
1348,23.54263,-33.949589,0.005853,,NA,
1349,23.479991,-33.992731,0.007884,,NA,
1350,23.417273,-34.035758,0.007977,,NA,
1351,23.354475,-34.078669,0.00845,,NA,
1352,23.291599,-34.121465,0.007345,,NA,
1353,23.228644,-34.164145,0.007177,,NA,
1354,23.165611,-34.206709,0.008933,,NA,
1355,23.102499,-34.249157,0.009843,,NA,
1356,23.03931,-34.29149,0.008395,,NA,
1357,22.976043,-34.333705,0.008991,,NA,
1358,22.912698,-34.375805,0.00703,,NA,
1359,22.849276,-34.417788,0.005937,,NA,
1360,22.785777,-34.459654,0.00454,,NA,
1361,22.722201,-34.501404,0.004886,,NA,
1362,22.658549,-34.543036,0.001615,,NA,
1363,22.59482,-34.584551,0.004088,,NA,
1364,22.531014,-34.625949,0.004818,,NA,
1365,22.467133,-34.66723,0.006399,,NA,
1366,22.403176,-34.708393,0.007154,,NA,
1367,22.339144,-34.749439,0.005508,,NA,
1368,22.275036,-34.790366,0.007471,,NA,
1369,22.210852,-34.831176,0.006899,,NA,
1370,22.146594,-34.871868,0.009028,,NA,
1371,22.082262,-34.912441,0.009168,,NA,
1372,22.017854,-34.952896,0.00763,,NA,
1373,21.953373,-34.993233,0.007208,,NA,
1374,21.888817,-35.033451,0.005883,,NA,
1375,21.824188,-35.07355,0.005699,,NA,
1376,21.759484,-35.11353,0.004993,,NA,
1377,21.694708,-35.153391,0.008529,,NA,
1378,21.629858,-35.193133,0.007513,,NA,
1379,21.564936,-35.232756,0.007,,NA,
1380,21.49994,-35.272259,0.004815,,NA,
1381,21.434872,-35.311643,0.005736,,NA,
1382,21.369732,-35.350907,0.005133,,NA,
1383,21.30452,-35.390051,0.007219,,NA,
1384,21.239235,-35.429075,0.005228,,NA,
1385,21.17388,-35.467979,0.008623,,NA,
1386,21.108452,-35.506763,0.007953,,NA,
1387,21.042954,-35.545426,0.005612,,NA,
1388,20.977384,-35.583969,0.006275,,NA,
1389,20.911744,-35.622391,0.005502,,NA,
1390,20.846033,-35.660693,0.004996,,NA,
1391,20.780252,-35.698873,0.005133,,NA,
1392,20.714401,-35.736933,0.003871,,NA,
1393,20.64848,-35.774871,0.005846,,NA,
1394,20.582489,-35.812688,0.004945,,NA,
1395,20.516429,-35.850384,0.007419,,NA,
1396,20.4503,-35.887958,0.004869,,NA,
1397,20.384102,-35.925411,0.005698,,NA,
1398,20.317835,-35.962742,0.004944,,NA,
1399,20.251499,-35.99995,0.005459,,NA,
1400,20.185095,-36.037037,0.006499,,NA,
1401,20.118623,-36.074002,0.004555,,NA,
1402,20.052083,-36.110844,0.004528,,NA,
1403,19.985476,-36.147564,0.005044,,NA,
1404,19.918801,-36.184161,0.005344,,NA,
1405,19.852059,-36.220636,0.006367,,NA,
1406,19.78525,-36.256988,0.005871,,NA,
1407,19.718374,-36.293217,0.003663,,NA,
1408,19.651432,-36.329323,0.005932,,NA,
1409,19.584423,-36.365306,0.004018,,NA,
1410,19.517349,-36.401165,0.00469,,NA,
1411,19.450208,-36.436902,0.004746,,NA,
1412,19.383002,-36.472514,0.003669,,NA,
1413,19.315731,-36.508003,0.004859,,NA,
1414,19.248394,-36.543368,0.003985,,NA,
1415,19.180993,-36.57861,0.003756,,NA,
1416,19.113527,-36.613727,0.005959,,NA,
1417,19.045996,-36.64872,0.004862,,NA,
1418,18.978401,-36.683589,0.004955,,NA,
1419,18.910742,-36.718334,0.004057,,NA,
1420,18.84302,-36.752954,0.003102,,NA,
1421,18.775234,-36.78745,0.004654,,NA,
1422,18.707384,-36.821821,0.004369,,NA,
1423,18.639472,-36.856067,0.004291,,NA,
1424,18.571496,-36.890188,0.004547,,NA,
1425,18.503458,-36.924184,0.00534,,NA,
1426,18.435358,-36.958055,0.002942,,NA,
1427,18.367195,-36.991801,0.003561,,NA,
1428,18.298971,-37.025421,0.003721,,NA,
1429,18.230684,-37.058916,0.003179,,NA,
1430,18.162337,-37.092285,0.003634,,NA,
1431,18.093928,-37.125528,0.004804,,NA,
1432,18.025458,-37.158646,0.004421,,NA,
1433,17.956927,-37.191637,0.004091,,NA,
1434,17.888336,-37.224503,0.005038,,NA,
1435,17.819684,-37.257242,0.004842,,NA,
1436,17.750972,-37.289855,0.005026,,NA,
1437,17.682201,-37.322342,0.004522,,NA,
1438,17.61337,-37.354702,0.00502,,NA,
1439,17.544479,-37.386936,0.0049,,NA,
1440,17.475529,-37.419042,0.004644,,NA,
1441,17.406521,-37.451022,0.003966,,NA,
1442,17.337453,-37.482875,0.003491,,NA,
1443,17.268328,-37.514601,0.003788,,NA,
1444,17.199144,-37.5462,0.004398,,NA,
1445,17.129902,-37.577671,0.004582,,NA,
1446,17.060602,-37.609016,0.004173,,NA,
1447,16.991245,-37.640232,0.003603,,NA,
1448,16.92183,-37.671321,0.003894,,NA,
1449,16.852358,-37.702283,0.003533,,NA,
1450,16.78283,-37.733116,0.004063,,NA,
1451,16.713245,-37.763822,0.004312,,NA,
1452,16.643604,-37.7944,0.004267,,NA,
1453,16.573906,-37.824849,0.006213,,NA,
1454,16.504153,-37.85517,0.004655,,NA,
1455,16.434344,-37.885363,0.002572,,NA,
1456,16.36448,-37.915428,0.002076,,NA,
1457,16.29456,-37.945364,0.002719,,NA,
1458,16.224586,-37.975172,0.002224,,NA,
1459,16.154556,-38.00485,0.001371,,NA,
1460,16.084473,-38.0344,0.002012,,NA,
1461,16.014335,-38.063821,0.002894,,NA,
1462,15.944143,-38.093113,0.001884,,NA,
1463,15.873898,-38.122276,0.002476,,NA,
1464,15.803599,-38.15131,0.002291,,NA,
1465,15.733246,-38.180214,0.003373,,NA,
1466,15.662841,-38.208989,0.001283,,NA,
1467,15.592383,-38.237635,0.002103,,NA,
1468,15.521872,-38.26615,0.002165,,NA,
1469,15.451309,-38.294537,0.003874,,NA,
1470,15.380694,-38.322793,0.003211,,NA,
1471,15.310027,-38.350919,0.002547,,NA,
1472,15.239309,-38.378916,0.003913,,NA,
1473,15.168539,-38.406782,0.001989,,NA,
1474,15.097718,-38.434518,0.004469,,NA,
1475,15.026846,-38.462124,0.002016,,NA,
1476,14.955923,-38.4896,0.007485,,NA,
1477,14.884951,-38.516945,0.000702,,NA,
1478,14.813927,-38.544159,0.003062,,NA,
1479,14.742854,-38.571243,-0.000974,,NA,
1480,14.671732,-38.598196,0.0028,,NA,
1481,14.60056,-38.625019,0.002762,,NA,
1482,14.529338,-38.65171,0.002472,,NA,
1483,14.458068,-38.67827,0.002169,,NA,
1484,14.386749,-38.7047,0.003513,,NA,
1485,14.315382,-38.730998,0.00364,,NA,
1486,14.243966,-38.757165,0.003728,,NA,
1487,14.172502,-38.7832,0.002916,,NA,
1488,14.100991,-38.809104,0.00263,,NA,
1489,14.029432,-38.834877,0.002474,,NA,
1490,13.957825,-38.860517,0.001812,,NA,
1491,13.886172,-38.886027,0.003275,,NA,
1492,13.814472,-38.911404,0.003137,,NA,
1493,13.742725,-38.936649,0.001819,,NA,
1494,13.670933,-38.961763,0.002281,,NA,
1495,13.599094,-38.986744,0.000705,,NA,
1496,13.527209,-39.011594,0.002661,,NA,
1497,13.455278,-39.036311,0.000775,,NA,
1498,13.383303,-39.060895,0.00334,,NA,
1499,13.311282,-39.085348,0.002119,,NA,
1500,13.239216,-39.109668,0.002484,,NA,
1501,13.167106,-39.133855,0.002564,,NA,
1502,13.094952,-39.15791,0.00335,,NA,
1503,13.022753,-39.181832,0.002642,,NA,
1504,12.95051,-39.205621,0.003124,,NA,
1505,12.878224,-39.229277,0.004635,,NA,
1506,12.805895,-39.252801,0.003775,,NA,
1507,12.733522,-39.276191,0.003026,,NA,
1508,12.661107,-39.299448,0.004012,,NA,
1509,12.588648,-39.322572,0.001819,,NA,
1510,12.516148,-39.345563,0.00292,,NA,
1511,12.443605,-39.36842,0.00043,,NA,
1512,12.37102,-39.391144,0.000548,,NA,
1513,12.298394,-39.413735,0.001225,,NA,
1514,12.225726,-39.436191,0.000356,,NA,
1515,12.153017,-39.458515,0.001478,,NA,
1516,12.080268,-39.480704,0.002202,,NA,
1517,12.007477,-39.50276,0.001715,,NA,
1518,11.934646,-39.524681,0.001775,,NA,
1519,11.861775,-39.546469,0.000323,,NA,
1520,11.788864,-39.568123,0.001737,,NA,
1521,11.715913,-39.589643,0.001616,,NA,
1522,11.642923,-39.611028,0.00011,,NA,
1523,11.569894,-39.632279,0.003037,,NA,
1524,11.496825,-39.653396,0.002684,,NA,
1525,11.423718,-39.674379,0.002399,,NA,
1526,11.350573,-39.695227,0.001046,,NA,
1527,11.277389,-39.71594,0.000378,,NA,
1528,11.204167,-39.736519,0.001242,,NA,
1529,11.130908,-39.756963,0.002194,,NA,
1530,11.057611,-39.777273,0.003009,,NA,
1531,10.984277,-39.797448,0.0015,,NA,
1532,10.910906,-39.817487,0.003734,,NA,
1533,10.837498,-39.837392,0.002318,,NA,
1534,10.764054,-39.857162,0.002106,,NA,
1535,10.690573,-39.876797,0.002895,,NA,
1536,10.617057,-39.896296,0.005702,,NA,
1537,10.543504,-39.915661,0.003056,,NA,
1538,10.469917,-39.93489,0.001963,,NA,
1539,10.396294,-39.953984,0.000619,,NA,
1540,10.322636,-39.972942,0.001476,,NA,
1541,10.248943,-39.991765,0.001828,,NA,
1542,10.175216,-40.010452,0.001825,,NA,
1543,10.101455,-40.029004,0.00162,,NA,
1544,10.027659,-40.04742,0.00106,,NA,
1545,9.95383,-40.0657,-5.00E-06,,NA,
1546,9.879968,-40.083845,0.000493,,NA,
1547,9.806072,-40.101854,0.001761,,NA,
1548,9.732143,-40.119726,0.003305,,NA,
1549,9.658181,-40.137463,0.005647,,NA,
1550,9.584187,-40.155064,0.00252,,NA,
1551,9.510161,-40.172529,0.001787,,NA,
1552,9.436103,-40.189857,0.001492,,NA,
1553,9.362013,-40.20705,0.002483,,NA,
1554,9.287891,-40.224106,0.002428,,NA,
1555,9.213738,-40.241025,0.00074,,NA,
1556,9.139555,-40.257809,-0.000115,,NA,
1557,9.06534,-40.274456,9.00E-04,,NA,
1558,8.991095,-40.290966,0.003123,,NA,
1559,8.91682,-40.30734,0.004006,,NA,
1560,8.842515,-40.323577,0.006813,,NA,
1561,8.76818,-40.339678,0.002595,,NA,
1562,8.693815,-40.355642,0.00224,,NA,
1563,8.619422,-40.371469,0.004457,,NA,
1564,8.544999,-40.387159,0.004947,,NA,
1565,8.470548,-40.402713,0.00703,,NA,
1566,8.396068,-40.418129,0.006233,,NA,
1567,8.32156,-40.433409,0.00139,,NA,
1568,8.247024,-40.448551,0.004368,,NA,
1569,8.17246,-40.463557,5.30E-05,,NA,
1570,8.097869,-40.478425,0.002168,,NA,
1571,8.023251,-40.493156,0.000341,,NA,
1572,7.948606,-40.50775,0.000447,,NA,
1573,7.873934,-40.522207,0.001892,,NA,
1574,7.799235,-40.536526,-0.001966,,NA,
1575,7.72451,-40.550708,0.000814,,NA,
1576,7.64976,-40.564752,0.000585,,NA,
1577,7.574983,-40.578659,-0.001154,,NA,
1578,7.500181,-40.592429,-0.00315,,NA,
1579,7.425354,-40.606061,-0.001484,,NA,
1580,7.350503,-40.619555,-0.001939,,NA,
1581,7.275626,-40.632912,-0.000903,,NA,
1582,7.200725,-40.646131,-0.000533,,NA,
1583,7.1258,-40.659212,-0.000327,,NA,
1584,7.05085,-40.672155,-0.002485,,NA,
1585,6.975878,-40.684961,-0.001496,,NA,
1586,6.900881,-40.697628,-0.000558,,NA,
1587,6.825862,-40.710158,-0.001042,,NA,
1588,6.75082,-40.72255,-0.001472,,NA,
1589,6.675755,-40.734804,0.000619,,NA,
1590,6.600667,-40.746919,0.000653,,NA,
1591,6.525558,-40.758897,0.000551,,NA,
1592,6.450426,-40.770736,0.000735,,NA,
1593,6.375273,-40.782438,0.00033,,NA,
1594,6.300099,-40.794001,0.003644,,NA,
1595,6.224903,-40.805426,0.001499,,NA,
1596,6.149686,-40.816712,-0.000187,,NA,
1597,6.074449,-40.82786,-0.001354,,NA,
1598,5.999192,-40.83887,-0.000496,,NA,
1599,5.923914,-40.849742,-0.000642,,NA,
1600,5.848617,-40.860475,-0.001958,,NA,
1601,5.7733,-40.871069,-0.000175,,NA,
1602,5.697963,-40.881525,-0.000468,,NA,
1603,5.622608,-40.891843,-0.000166,,NA,
1604,5.547233,-40.902022,0.00135,,NA,
1605,5.47184,-40.912062,-0.000295,,NA,
1606,5.396429,-40.921964,0.001025,,NA,
1607,5.320999,-40.931726,0.002855,,NA,
1608,5.245552,-40.941351,0.004003,,NA,
1609,5.170087,-40.950836,0.003154,,NA,
1610,5.094605,-40.960183,0.002242,,NA,
1611,4.94359,-40.97846,0.002416,,NA,
1612,4.868058,-40.98739,0.005538,,NA,
1613,4.792509,-40.996181,0.004825,,NA,
1614,4.716944,-41.004834,0.00116,,NA,
1615,4.641363,-41.013347,0.006315,,NA,
1616,4.565767,-41.021721,0.003148,,NA,
1617,4.490156,-41.029957,0.004718,,NA,
1618,4.414529,-41.038053,0.001804,,NA,
1619,4.338888,-41.04601,0.001034,,NA,
1620,4.263233,-41.053829,0.002198,,NA,
1621,4.187563,-41.061508,0.002274,,NA,
1622,4.111879,-41.069047,0.001256,,NA,
1623,4.036181,-41.076448,0.001671,,NA,
1624,3.96047,-41.08371,0.00054,,NA,
1625,3.884745,-41.090832,5.40E-05,,NA,
1626,3.809008,-41.097815,0.000627,,NA,
1627,3.733258,-41.104658,0.000474,,NA,
1628,3.657495,-41.111363,-0.000549,,NA,
1629,3.581721,-41.117928,-0.000122,,NA,
1630,3.505934,-41.124354,0.001771,,NA,
1631,3.430136,-41.13064,0.002295,,NA,
1632,3.354326,-41.136787,0.001569,,NA,
1633,3.278505,-41.142795,0.002684,,NA,
1634,3.202673,-41.148663,0.000568,,NA,
1635,3.126831,-41.154391,0.000757,,NA,
1636,3.050978,-41.159981,0.000658,,NA,
1637,2.975115,-41.16543,0.000421,,NA,
1638,2.899242,-41.170741,0.00073,,NA,
1639,2.823359,-41.175911,0.001049,,NA,
1640,2.747467,-41.180942,0.0018,,NA,
1641,2.671566,-41.185834,0.002569,,NA,
1642,2.595656,-41.190586,-0.00071,,NA,
1643,2.519737,-41.195199,0.00056,,NA,
1644,2.44381,-41.199671,0.000593,,NA,
1645,2.367875,-41.204005,0.000884,,NA,
1646,2.291932,-41.208198,0.00053,,NA,
1647,2.215982,-41.212252,-0.00122,,NA,
1648,2.140024,-41.216166,-0.000334,,NA,
1649,2.064059,-41.219941,-0.000327,,NA,
1650,1.988087,-41.223576,0.000562,,NA,
1651,1.912109,-41.227071,0.000182,,NA,
1652,1.836125,-41.230426,0.001059,,NA,
1653,1.760134,-41.233642,-0.00051,,NA,
1654,1.684138,-41.236718,-0.000866,,NA,
1655,1.608136,-41.239654,-0.000351,,NA,
1656,1.532129,-41.242451,-0.000497,,NA,
1657,1.456117,-41.245108,0.002809,,NA,
1658,1.3801,-41.247625,0.000683,,NA,
1659,1.304078,-41.250002,0.000468,,NA,
1660,1.228052,-41.252239,-0.000706,,NA,
1661,1.152023,-41.254337,-0.001502,,NA,
1662,1.075989,-41.256295,-0.00031,,NA,
1663,0.999953,-41.258113,-0.002184,,NA,
1664,0.923913,-41.259791,-0.001643,,NA,
1665,0.847869,-41.261329,-0.002391,,NA,
1666,0.771824,-41.262728,-0.000276,,NA,
1667,0.695776,-41.263986,-0.001181,,NA,
1668,0.619725,-41.265105,-0.00085,,NA,
1669,0.543673,-41.266084,-0.002039,,NA,
1670,0.467619,-41.266923,-0.001682,,NA,
1671,0.391564,-41.267622,-0.002292,,NA,
1672,0.315507,-41.268182,-0.002681,,NA,
1673,0.23945,-41.268601,-0.002483,,NA,
1674,0.163392,-41.268881,-0.004456,,NA,
1675,0.087333,-41.269021,-0.004759,,NA,
1676,0.011275,-41.269021,-0.004619,,NA,
1677,-0.064784,-41.268881,-0.005544,,NA,
1678,-0.140842,-41.268601,-0.006269,,NA,
1679,-0.216899,-41.268182,-0.005932,,NA,
1680,-0.292956,-41.267622,-0.005507,,NA,
1681,-0.369011,-41.266923,-0.005104,,NA,
1682,-0.445065,-41.266084,-0.003648,,NA,
1683,-0.521118,-41.265105,-0.004859,,NA,
1684,-0.597168,-41.263986,-0.003483,,NA,
1685,-0.673216,-41.262728,-0.00318,,NA,
1686,-0.749262,-41.261329,-0.002095,,NA,
1687,-0.825305,-41.259791,-0.002957,,NA,
1688,-0.901345,-41.258113,-0.003107,,NA,
1689,-0.977382,-41.256295,-0.000941,,NA,
1690,-1.053415,-41.254337,-0.002258,,NA,
1691,-1.129445,-41.252239,-0.003096,,NA,
1692,-1.205471,-41.250002,-0.002445,,NA,
1693,-1.281492,-41.247625,-0.002495,,NA,
1694,-1.357509,-41.245108,-0.003145,,NA,
1695,-1.433521,-41.242451,-0.001267,,NA,
1696,-1.509528,-41.239654,-0.000835,,NA,
1697,-1.58553,-41.236718,-0.003933,,NA,
1698,-1.661526,-41.233642,-0.001693,,NA,
1699,-1.737517,-41.230426,0.00115,,NA,
1700,-1.813502,-41.227071,-0.000533,,NA,
1701,-1.88948,-41.223576,0.001925,,NA,
1702,-1.965452,-41.219941,-0.001597,,NA,
1703,-2.041416,-41.216166,-0.002495,,NA,
1704,-2.117374,-41.212252,-0.002141,,NA,
1705,-2.193325,-41.208198,-0.001679,,NA,
1706,-2.269268,-41.204005,-0.001628,,NA,
1707,-2.345203,-41.199671,-0.001356,,NA,
1708,-2.42113,-41.195199,0.000263,,NA,
1709,-2.497048,-41.190586,-0.001084,,NA,
1710,-2.572958,-41.185834,-0.000679,,NA,
1711,-2.648859,-41.180942,-0.000994,,NA,
1712,-2.724751,-41.175911,-0.000548,,NA,
1713,-2.800634,-41.170741,-0.000986,,NA,
1714,-2.876507,-41.16543,-0.001678,,NA,
1715,-2.95237,-41.159981,-0.001971,,NA,
1716,-3.028223,-41.154391,-9.30E-05,,NA,
1717,-3.104065,-41.148663,0.00026,,NA,
1718,-3.179897,-41.142795,-0.001627,,NA,
1719,-3.255718,-41.136787,-0.001765,,NA,
1720,-3.331528,-41.13064,-0.001312,,NA,
1721,-3.407326,-41.124354,-0.001701,,NA,
1722,-3.483113,-41.117928,-0.002415,,NA,
1723,-3.558888,-41.111363,-0.003081,,NA,
1724,-3.63465,-41.104658,-0.003131,,NA,
1725,-3.7104,-41.097815,-0.003438,,NA,
1726,-3.786138,-41.090832,-0.002375,,NA,
1727,-3.861862,-41.08371,-0.00156,,NA,
1728,-3.937573,-41.076448,0.000715,,NA,
1729,-4.013271,-41.069047,0.000286,,NA,
1730,-4.088955,-41.061508,0.001089,,NA,
1731,-4.164625,-41.053829,0.000157,,NA,
1732,-4.240281,-41.04601,-0.001254,,NA,
1733,-4.315922,-41.038053,-0.000106,,NA,
1734,-4.391548,-41.029957,-0.001114,,NA,
1735,-4.46716,-41.021721,-0.000531,,NA,
1736,-4.542756,-41.013347,0.001389,,NA,
1737,-4.618336,-41.004834,0.000118,,NA,
1738,-4.693901,-40.996181,0.000825,,NA,
1739,-4.76945,-40.98739,0.002301,,NA,
1740,-4.844983,-40.97846,0.001493,,NA,
1741,-4.920499,-40.969391,0.002022,,NA,
1742,-4.995998,-40.960183,0.001096,,NA,
1743,-5.07148,-40.950836,0.001522,,NA,
1744,-5.146945,-40.941351,0.001089,,NA,
1745,-5.222392,-40.931726,0.000267,,NA,
1746,-5.297821,-40.921964,-0.000234,,NA,
1747,-5.373233,-40.912062,0.000522,,NA,
1748,-5.448626,-40.902022,0.001105,,NA,
1749,-5.524,-40.891843,0.000567,,NA,
1750,-5.599355,-40.881525,0.00115,,NA,
1751,-5.674692,-40.871069,0.002173,,NA,
1752,-5.750009,-40.860475,0.002499,,NA,
1753,-5.825307,-40.849742,0.003691,,NA,
1754,-5.900584,-40.83887,0.002427,,NA,
1755,-5.975842,-40.82786,0.001336,,NA,
1756,-6.051079,-40.816712,0.001715,,NA,
1757,-6.126295,-40.805426,0.002561,,NA,
1758,-6.201491,-40.794001,0.003243,,NA,
1759,-6.276665,-40.782438,0.002837,,NA,
1760,-6.351818,-40.770736,0.004388,,NA,
1761,-6.42695,-40.758897,0.004617,,NA,
1762,-6.502059,-40.746919,0.008195,,NA,
1763,-6.577147,-40.734804,0.00797,,NA,
1764,-6.652212,-40.72255,0.006569,,NA,
1765,-6.727254,-40.710158,0.005455,,NA,
1766,-6.802274,-40.697628,0.006234,,NA,
1767,-6.87727,-40.684961,0.006732,,NA,
1768,-6.952243,-40.672155,0.007563,,NA,
1769,-7.027192,-40.659212,0.007296,,NA,
1770,-7.102117,-40.646131,0.009744,,NA,
1771,-7.177018,-40.632912,0.00831,,NA,
1772,-7.251895,-40.619555,0.008899,,NA,
1773,-7.326747,-40.606061,0.008935,,NA,
1774,-7.401574,-40.592429,0.010977,,NA,
1775,-7.476376,-40.578659,0.009065,,NA,
1776,-7.551152,-40.564752,0.011809,,NA,
1777,-7.625903,-40.550708,0.006765,,NA,
1778,-7.700627,-40.536526,0.006511,,NA,
1779,-7.775326,-40.522207,0.006346,,NA,
1780,-7.849998,-40.50775,0.011204,,NA,
1781,-7.924643,-40.493156,0.012016,,NA,
1782,-7.999262,-40.478425,0.015413,,NA,
1783,-8.073853,-40.463557,0.012082,,NA,
1784,-8.148417,-40.448551,0.011687,,NA,
1785,-8.222953,-40.433409,0.010391,,NA,
1786,-8.297461,-40.418129,0.012284,,NA,
1787,-8.37194,-40.402713,0.009758,,NA,
1788,-8.446392,-40.387159,0.007836,,NA,
1789,-8.520814,-40.371469,0.006563,,NA,
1790,-8.595208,-40.355642,0.005484,,NA,
1791,-8.669572,-40.339678,0.006542,,NA,
1792,-8.743907,-40.323577,0.007102,,NA,
1793,-8.818212,-40.30734,0.010803,,NA,
1794,-8.892488,-40.290966,0.011425,,NA,
1795,-8.966732,-40.274456,0.010946,,NA,
1796,-9.040947,-40.257809,0.009787,,NA,
1797,-9.115131,-40.241025,0.009494,,NA,
1798,-9.189283,-40.224106,0.010339,,NA,
1799,-9.263405,-40.20705,0.015886,,NA,
1800,-9.337495,-40.189857,0.012591,,NA,
1801,-9.411553,-40.172529,0.011501,,NA,
1802,-9.48558,-40.155064,0.013427,,NA,
1803,-9.559574,-40.137463,0.012025,,NA,
1804,-9.633535,-40.119726,0.010323,,NA,
1805,-9.707464,-40.101854,0.012762,,NA,
1806,-9.78136,-40.083845,0.011235,,NA,
1807,-9.855222,-40.0657,0.00985,,NA,
1808,-9.929052,-40.04742,0.014211,,NA,
1809,-10.002847,-40.029004,0.013462,,NA,
